id,date,price,bedrooms,sqft_lot,standard
2600020330,2014-08-13,1218000.0,4,1430.7062,High
7855801610,2014-05-19,1216000.0,4,806.769652,High
3761100257,2014-07-14,1215000.0,3,1517.942117,High
1300301840,2015-04-25,1215000.0,4,891.8688,High
2050000020,2014-06-24,1215000.0,4,4977.185322,High
4139420590,2014-05-20,1212500.0,4,1546.184629,High
1762600090,2015-04-24,1211000.0,4,3262.75336,High
9184700600,2014-12-01,1210000.0,4,557.418,High
203100440,2014-09-11,1210000.0,3,2298.42022,High
3179101580,2014-05-28,1210000.0,4,648.648746,High
1872900065,2015-04-10,1210000.0,3,1263.4808,High
7852160170,2015-04-22,1210000.0,4,1678.664307,High
1489300215,2014-10-13,1210000.0,4,836.127,High
629800520,2014-09-03,1209000.0,4,2430.528286,High
9808700650,2015-03-13,1208000.0,3,791.53356,High
7237500110,2015-04-04,1208000.0,4,1014.965275,High
540100057,2015-04-28,1208000.0,4,1017.194947,High
1024069215,2014-09-12,1206690.0,5,1116.229545,High
3592500866,2015-04-02,1206500.0,3,512.82456,High
6610000591,2014-10-21,1205000.0,4,510.9665,High
1245003220,2014-08-19,1205000.0,5,743.224,High
6430500182,2015-04-03,1205000.0,4,710.70795,High
8924100370,2014-09-15,1205000.0,4,495.637505,High
2436200436,2014-07-08,1205000.0,4,510.9665,High
7135520650,2014-12-12,1205000.0,5,1253.911791,High
1762600280,2014-07-14,1202500.0,3,2667.988354,High
4139660430,2015-05-05,1200690.0,5,2650.615493,High
3623500260,2014-05-12,1200000.0,3,750.470434,High
8081020380,2015-02-17,1200000.0,4,1085.850264,High
4441300240,2015-03-31,1200000.0,3,2081.95623,High
2663000345,2015-04-08,1200000.0,4,390.19259999999997,High
525069127,2014-05-23,1200000.0,4,16025.488791,High
7237501040,2014-06-17,1200000.0,4,905.618444,High
742000060,2014-12-30,1200000.0,3,1236.53893,High
1257200315,2014-07-05,1200000.0,4,397.160325,High
6852700246,2014-09-23,1200000.0,5,371.612,High
170000060,2014-10-08,1200000.0,5,408.7732,High
3262300920,2015-04-08,1200000.0,4,754.279457,High
7237501180,2014-06-25,1200000.0,4,1251.40341,High
4219400290,2014-05-02,1200000.0,5,880.7204399999999,High
4139420590,2014-08-27,1200000.0,4,1546.184629,High
8965520190,2014-10-30,1200000.0,3,1544.233666,High
3623500049,2015-05-01,1200000.0,4,1218.329942,High
9808590460,2015-02-18,1200000.0,4,994.247906,High
7525950110,2014-08-28,1200000.0,4,1843.381326,High
1126059108,2015-04-23,1200000.0,4,4046.85468,High
7281300010,2014-08-22,1200000.0,3,1007.254326,High
4232902335,2014-08-14,1200000.0,5,260.1284,High
4141000490,2014-10-21,1200000.0,4,1218.701554,High
4232400860,2014-06-30,1200000.0,4,312.15408,High
8562720410,2014-08-07,1200000.0,5,982.542128,High
284000095,2014-09-22,1200000.0,2,1659.340483,High
4128500380,2015-04-27,1200000.0,4,1188.786788,High
5315100784,2015-04-24,1199500.0,4,1211.826732,High
8820902200,2014-11-13,1199000.0,4,780.3851999999999,High
1338801019,2014-07-01,1198000.0,4,357.67655,High
1245002952,2014-10-15,1197350.0,4,724.6434,High
8712100435,2014-11-10,1197000.0,4,409.423521,High
4139420070,2014-09-10,1195000.0,5,1821.456218,High
6648150090,2015-01-08,1195000.0,4,884.157851,High
3622900200,2014-06-27,1195000.0,5,1235.331191,High
3024059126,2014-07-03,1195000.0,5,1684.238487,High
2597460090,2015-03-16,1195000.0,3,896.049435,High
269000085,2014-07-08,1195000.0,4,618.176562,High
5316100820,2015-01-22,1195000.0,3,150.50286,High
4122500100,2015-02-11,1191000.0,5,1392.523067,High
1727850350,2014-11-12,1190000.0,4,1130.0720919999999,High
7352200025,2014-10-13,1190000.0,2,753.629136,High
8651200080,2014-06-19,1190000.0,5,1776.862778,High
7424700145,2014-07-30,1190000.0,3,309.645699,High
4094800190,2014-06-23,1190000.0,4,1225.762182,High
809002290,2014-05-19,1190000.0,4,557.418,High
5536100020,2015-05-12,1190000.0,3,1466.752564,High
1794501390,2015-05-01,1190000.0,3,250.8381,High
1425069116,2014-11-07,1187500.0,4,20234.2734,High
7363600185,2015-03-30,1187500.0,3,987.094375,High
1422200496,2014-09-24,1186040.0,3,568.287651,High
1525059198,2014-05-21,1185000.0,3,3804.006238,High
1336800185,2014-06-17,1185000.0,3,517.283904,High
4217402162,2014-07-25,1185000.0,3,731.611125,High
2818600010,2015-03-14,1185000.0,7,774.9968259999999,High
3303980470,2014-12-01,1185000.0,4,1197.984185,High
3754501235,2014-10-01,1185000.0,3,427.3538,High
6788200800,2015-05-07,1185000.0,4,278.709,High
629000510,2014-07-30,1185000.0,4,801.009666,High
8925100255,2014-06-12,1184000.0,4,696.7725,High
9185700414,2014-05-22,1180500.0,3,668.9016,High
2524049250,2014-09-21,1180000.0,5,1537.823359,High
1797500230,2014-08-18,1180000.0,4,371.612,High
2322069010,2014-10-07,1180000.0,5,8741.150367,High
424069279,2015-03-28,1180000.0,6,1017.7523649999999,High
7237550110,2015-04-24,1180000.0,4,6879.652956,High
3885805896,2014-06-10,1180000.0,5,557.418,High
1025069255,2014-10-23,1175000.0,4,4598.977209,High
3271801090,2015-04-30,1175000.0,4,670.7596599999999,High
2721600125,2015-02-05,1175000.0,5,521.929054,High
624110540,2014-12-05,1175000.0,4,1934.426266,High
7936500172,2014-05-28,1175000.0,3,2153.49154,High
3864000120,2015-04-08,1175000.0,4,938.227397,High
1024069205,2015-01-14,1175000.0,4,4613.377174,High
7663700030,2015-05-03,1175000.0,2,664.720965,High
6061500100,2014-07-17,1174660.0,6,720.92728,High
3860900003,2014-06-17,1170000.0,4,580.736653,High
5451200280,2015-04-02,1170000.0,5,1117.715993,High
4104500191,2014-05-22,1170000.0,3,1126.91339,High
809002295,2014-10-29,1169000.0,5,557.418,High
98001070,2014-08-18,1169000.0,5,1231.150556,High
6065301040,2014-08-14,1168000.0,5,1404.507554,High
9829200566,2014-06-30,1165000.0,3,464.607903,High
5451200370,2015-02-09,1165000.0,4,974.273761,High
3362401611,2015-03-25,1165000.0,4,418.0635,High
669000210,2014-07-16,1165000.0,3,464.515,High
98000750,2014-10-21,1165000.0,5,1482.638977,High
1854750030,2015-04-07,1164000.0,3,749.913016,High
327000100,2014-10-22,1161000.0,4,2484.412026,High
4039700870,2015-02-19,1160000.0,5,899.30104,High
1624059224,2014-06-18,1160000.0,4,901.1591,High
1922000180,2015-04-02,1160000.0,4,1296.832977,High
6447300345,2015-04-06,1160000.0,4,1434.236514,High
2597450250,2014-07-30,1160000.0,4,962.567983,High
5608010750,2014-08-29,1160000.0,4,1460.806772,High
4178700100,2014-07-15,1160000.0,4,4087.267485,High
8805900065,2014-11-12,1160000.0,5,652.086157,High
4218400395,2014-07-28,1160000.0,3,517.655516,High
5605000430,2014-09-17,1160000.0,4,506.32135,High
1338600185,2014-06-24,1157400.0,3,550.450275,High
1926069192,2014-05-09,1157200.0,4,4913.546767,High
4139430410,2014-11-07,1156000.0,4,1143.171415,High
824059265,2014-10-01,1155000.0,3,972.136992,High
7781600025,2014-10-23,1155000.0,3,2293.867973,High
1068000235,2014-06-05,1155000.0,4,747.962053,High
4139480190,2014-09-16,1153000.0,3,986.9085689999999,High
8805900430,2014-12-29,1151250.0,4,452.902125,High
1854750010,2014-08-20,1150000.0,3,894.098472,High
1245000461,2014-07-03,1150000.0,5,828.787663,High
1725059182,2014-07-01,1150000.0,4,968.235066,High
3425059219,2014-09-29,1150000.0,3,3237.483744,High
8081010040,2014-09-11,1150000.0,3,2270.270611,High
4233600150,2015-02-03,1150000.0,5,766.635556,High
868001030,2014-09-15,1150000.0,4,1672.254,High
8925100115,2014-10-15,1150000.0,2,863.9979,High
1424059022,2014-07-08,1150000.0,3,4528.370929,High
1117200390,2014-05-07,1150000.0,4,9604.497946,High
8917100020,2014-06-06,1150000.0,3,1542.1898,High
624110860,2015-04-27,1150000.0,4,1914.637927,High
327000165,2015-04-13,1150000.0,4,2798.424166,High
7351200295,2015-01-14,1150000.0,3,630.6255639999999,High
524069019,2014-11-20,1150000.0,4,24402.459398,High
2225059336,2014-10-06,1150000.0,6,4602.600426,High
3630180500,2014-10-06,1150000.0,5,577.670854,High
4166600115,2014-11-21,1150000.0,3,7050.315767,High
8089500180,2014-07-30,1150000.0,4,1836.413601,High
1552100135,2014-06-09,1150000.0,3,973.066022,High
2954400020,2015-02-05,1150000.0,4,3251.605,High
3303980140,2015-04-02,1150000.0,4,1223.53251,High
6795100330,2014-06-25,1150000.0,3,1747.969945,High
3323500010,2015-01-07,1150000.0,3,1404.69336,High
1424069069,2014-05-22,1150000.0,6,20396.110426,High
8651610890,2014-10-14,1150000.0,4,953.091877,High
1853000530,2015-03-12,1150000.0,4,3440.569702,High
2954400400,2014-11-12,1150000.0,4,4560.701173,High
7852070210,2014-05-27,1149000.0,4,1071.450299,High
1245003006,2014-11-10,1149000.0,4,918.717767,High
627300145,2014-08-14,1148000.0,10,1014.50076,High
6641040100,2014-05-15,1146800.0,4,957.644124,High
3528900060,2014-06-26,1145000.0,3,371.612,High
7852070060,2014-07-31,1145000.0,4,1705.791983,High
1925059194,2014-12-09,1145000.0,4,1880.542526,High
1118001820,2014-06-15,1142000.0,4,538.930303,High
724069065,2014-07-03,1140000.0,3,3112.529209,High
2481630180,2014-06-25,1140000.0,4,11857.302793,High
7852011070,2015-01-09,1140000.0,6,1876.361891,High
1370803445,2014-09-09,1140000.0,4,603.8695,High
1024069027,2014-07-23,1139990.0,4,1065.318701,High
8691440330,2014-09-29,1138990.0,5,606.65659,High
4473400155,2015-04-17,1137500.0,4,390.19259999999997,High
3023069166,2014-07-08,1135250.0,5,20234.2734,High
7732650040,2014-09-03,1135000.0,4,984.9576059999999,High
3524039209,2014-05-06,1135000.0,4,752.793009,High
7882600326,2014-12-03,1135000.0,5,1043.9510109999999,High
1126069045,2014-06-20,1135000.0,6,22734.850548,High
3303980520,2015-04-23,1135000.0,4,1063.181932,High
2770605550,2015-03-10,1135000.0,4,399.111288,High
3758900220,2014-12-26,1135000.0,4,1637.043763,High
3317500070,2015-04-08,1135000.0,4,929.401612,High
6117500320,2014-07-08,1131000.0,3,1281.225273,High
9471201110,2015-04-06,1130000.0,4,780.3851999999999,High
6613000015,2014-12-23,1130000.0,4,431.906047,High
3758900023,2014-05-21,1130000.0,4,791.440657,High
2581900165,2014-10-21,1130000.0,4,780.942618,High
3528000310,2015-04-27,1130000.0,5,2602.027224,High
3860400060,2014-08-01,1130000.0,4,1040.5136,High
5634500688,2015-03-25,1127500.0,6,2294.7041,High
2505500030,2014-07-03,1127000.0,4,769.329743,High
7856640560,2014-06-04,1126000.0,5,1289.958155,High
6819100111,2014-12-11,1125000.0,4,241.5478,High
2402100575,2014-06-13,1125000.0,6,405.05708,High
4083305085,2014-05-20,1125000.0,6,296.546376,High
5015001215,2015-04-23,1125000.0,4,371.612,High
9286000150,2015-03-30,1125000.0,6,1683.030748,High
4232400110,2014-11-11,1125000.0,5,523.97292,High
1169000057,2014-10-06,1125000.0,6,871.244334,High
1692900110,2015-03-20,1125000.0,5,1244.342782,High
1222069129,2015-03-27,1125000.0,4,39213.984688,High
9542100005,2014-10-24,1125000.0,5,953.18478,High
3293200190,2014-12-13,1122500.0,4,5793.895595,High
7011201306,2015-02-12,1120280.0,4,164.809922,High
3582900280,2014-06-06,1120000.0,5,1718.7055,High
2346800461,2014-06-13,1120000.0,5,618.73398,High
2481620310,2014-05-14,1120000.0,4,5608.832819,High
6379500640,2015-04-09,1120000.0,3,534.19225,High
1923000030,2014-07-28,1118000.0,4,1543.954957,High
6738700205,2015-05-05,1115500.0,4,371.612,High
3303980210,2015-04-27,1115000.0,4,1320.337436,High
9464700340,2014-07-08,1115000.0,4,2966.485693,High
2523039054,2015-02-10,1115000.0,3,2124.970319,High
1373800330,2015-04-20,1115000.0,4,1039.677473,High
4232401265,2014-10-20,1112750.0,5,334.4508,High
8941100095,2014-09-23,1112500.0,6,578.228272,High
5244801550,2014-09-16,1112000.0,4,246.19295,High
7851980260,2014-07-30,1110000.0,5,1136.296593,High
2021200530,2015-02-25,1110000.0,4,613.1598,High
9541600295,2015-04-24,1110000.0,4,802.68192,High
1424200070,2014-05-07,1110000.0,4,1235.6099,High
2436200200,2014-07-01,1110000.0,5,371.612,High
8155800050,2015-04-22,1110000.0,3,2953.943788,High
3459900305,2014-12-11,1110000.0,4,1798.044662,High
8965500880,2014-09-16,1108000.0,4,871.43014,High
1070000180,2014-10-15,1107460.0,4,442.21828,High
5556300116,2014-12-29,1105000.0,5,702.34668,High
809001060,2014-05-13,1105000.0,4,371.612,High
9287800135,2014-07-14,1105000.0,5,464.515,High
9206500250,2014-09-09,1104500.0,4,826.743797,High
6908200155,2015-01-22,1103990.0,4,468.23112,High
6202600070,2014-11-06,1102030.0,5,2537.273833,High
3508100135,2015-03-16,1101000.0,3,448.72149,High
7533800325,2014-05-20,1100000.0,3,639.9158639999999,High
2652500300,2014-06-03,1100000.0,4,297.2896,High
1818800235,2014-09-05,1100000.0,4,719.99825,High
5430300120,2014-11-13,1100000.0,5,707.92086,High
3526039160,2014-08-14,1100000.0,3,1566.065871,High
3835500005,2014-05-28,1100000.0,2,1105.5457,High
2021200370,2014-09-01,1100000.0,3,464.515,High
623059016,2014-07-17,1100000.0,4,1093.839922,High
1238900130,2015-01-05,1100000.0,4,386.848092,High
9241900115,2015-03-24,1100000.0,4,535.12128,High
8895800200,2014-10-17,1100000.0,4,522.579375,High
1725059330,2015-03-27,1100000.0,4,879.79141,High
7533800885,2014-10-27,1100000.0,3,668.9016,High
1245500950,2015-05-04,1100000.0,4,585.2889,High
4389200761,2015-01-28,1100000.0,3,796.17871,High
7000100711,2014-06-21,1100000.0,3,1858.06,High
7855400330,2014-06-04,1100000.0,5,811.693511,High
1370801565,2014-10-30,1100000.0,4,825.071543,High
3720800070,2015-01-27,1100000.0,4,510.9665,High
2344300220,2014-07-14,1100000.0,4,705.784091,High
7856400410,2014-07-29,1100000.0,4,793.39162,High
5318100200,2014-05-27,1100000.0,3,376.25715,High
3592500340,2015-03-13,1100000.0,5,431.348629,High
7237550020,2014-07-03,1100000.0,4,5585.607069,High
2424059119,2014-10-14,1100000.0,4,3868.109308,High
7855000550,2014-12-01,1100000.0,4,1282.0614,High
7511000050,2015-03-02,1100000.0,5,2094.683941,High
5021900090,2015-03-06,1100000.0,5,1676.89915,High
6838800140,2015-02-24,1100000.0,4,3725.131591,High
5036300431,2015-03-11,1099880.0,5,590.212759,High
5035300650,2014-06-03,1099500.0,4,557.418,High
2225059170,2014-09-17,1098000.0,6,9974.251886,High
98000980,2015-04-27,1098000.0,4,1506.793757,High
3303990410,2014-11-11,1096500.0,5,1125.05533,High
3364900040,2014-08-28,1095000.0,3,473.8053,High
6306400140,2014-06-12,1095000.0,0,442.589892,High
8127700735,2014-06-16,1095000.0,4,780.3851999999999,High
825059270,2014-11-21,1095000.0,5,1193.80355,High
1247100035,2014-06-30,1095000.0,4,849.412129,High
7322910030,2014-07-21,1095000.0,5,5301.323889,High
2944010210,2015-02-18,1093000.0,4,2034.018282,High
425069020,2014-05-05,1090000.0,4,13152.27771,High
4151800530,2014-10-28,1090000.0,4,635.177811,High
1326059182,2015-04-06,1089000.0,5,9955.206771,High
7855900110,2014-07-18,1088890.0,4,1054.44905,High
8672200110,2015-03-17,1088000.0,5,756.416226,High
2450000295,2014-10-07,1088000.0,3,753.722039,High
1224049005,2014-07-08,1087500.0,2,1053.52002,High
8121100715,2015-02-09,1086000.0,3,561.227023,High
3760500730,2014-07-28,1085500.0,4,1006.13949,High
3754501205,2015-04-29,1085000.0,3,696.7725,High
1121000357,2014-08-27,1085000.0,4,607.678523,High
4385700660,2014-08-07,1085000.0,3,371.612,High
7796000095,2015-01-06,1085000.0,3,3237.66955,High
5700002510,2014-06-11,1085000.0,5,557.418,High
4147200040,2015-04-14,1085000.0,5,1214.056404,High
624110610,2014-05-15,1085000.0,4,1122.26824,High
3317500030,2015-03-16,1085000.0,3,1023.698157,High
5364200695,2015-03-17,1084500.0,4,464.515,High
8818400340,2015-04-23,1081000.0,4,401.805475,High
2469000010,2015-03-23,1081000.0,4,1130.815316,High
7504021490,2014-05-12,1080000.0,3,1078.60383,High
3271300365,2015-04-07,1080000.0,3,538.8374,High
224059025,2014-06-20,1080000.0,3,4046.85468,High
2163900081,2015-02-20,1080000.0,3,175.679573,High
2911700010,2015-03-03,1080000.0,3,1995.277731,High
8123450450,2015-03-10,1080000.0,5,1053.52002,High
7701960720,2014-10-17,1080000.0,4,3276.410101,High
6154500030,2014-06-26,1080000.0,4,489.320101,High
1102000270,2014-07-01,1080000.0,3,670.388048,High
2856100935,2014-09-23,1079000.0,5,521.18583,High
7237501370,2014-07-17,1079000.0,4,1182.376481,High
3407700012,2014-11-06,1078500.0,4,3851.572574,High
203100690,2015-04-25,1078000.0,4,3970.023899,High
6844703240,2014-07-02,1075000.0,3,957.086706,High
5556300109,2014-11-21,1075000.0,5,702.34668,High
7922900040,2014-05-22,1075000.0,4,854.7076,High
1724069060,2015-05-07,1075000.0,2,164.159601,High
5451200110,2014-12-04,1075000.0,4,1014.50076,High
2581900235,2014-11-10,1075000.0,4,752.5143,High
1726059134,2014-10-10,1075000.0,3,5260.911084,High
5700003221,2014-12-10,1075000.0,4,686.460267,High
7639900025,2014-06-28,1075000.0,4,812.90125,High
2523089025,2015-02-10,1075000.0,3,40468.5468,High
9184700535,2015-04-13,1075000.0,4,464.515,High
7851980100,2014-06-05,1075000.0,5,1654.695333,High
6329000070,2014-10-15,1072500.0,3,1995.55644,High
1250202145,2014-08-28,1072000.0,2,1380.910192,High
2436200395,2014-06-10,1070000.0,3,429.397666,High
624110810,2015-03-25,1070000.0,3,1232.265392,High
3303980660,2014-06-03,1070000.0,4,1144.56496,High
3585900080,2015-03-26,1070000.0,6,1988.1242,High
2424059018,2014-06-12,1070000.0,4,3292.946835,High
1370801435,2014-11-05,1070000.0,3,565.77927,High
452002135,2015-04-22,1070000.0,4,464.515,High
3303960060,2014-06-19,1068000.0,5,923.270014,High
9286000240,2014-07-11,1067000.0,6,1095.605079,High
3524039202,2015-04-20,1065500.0,3,671.874496,High
3125079013,2015-04-30,1065000.0,3,24483.470814,High
3797001702,2014-12-16,1065000.0,5,278.709,High
925059193,2014-07-09,1065000.0,4,910.4494,High
8056000075,2014-05-21,1065000.0,2,879.419798,High
1245000685,2014-06-25,1065000.0,5,738.3001409999999,High
4233600190,2015-03-16,1065000.0,3,766.635556,High
3024059149,2014-11-12,1065000.0,4,1201.23579,High
809003085,2015-04-01,1065000.0,3,329.341135,High
3885806840,2015-03-16,1065000.0,3,464.700806,High
624110110,2015-02-22,1063000.0,5,1223.0679949999999,High
98000060,2014-07-14,1062500.0,4,1861.869023,High
6788201240,2015-03-18,1062500.0,4,557.418,High
2877104265,2015-04-15,1062000.0,4,371.612,High
2428100080,2014-10-01,1061600.0,4,621.985585,High
6790830090,2015-04-15,1060000.0,4,781.964551,High
5456000570,2014-12-30,1060000.0,3,2075.731729,High
7525950180,2014-07-01,1060000.0,4,1487.841545,High
1236300290,2014-10-22,1060000.0,4,752.5143,High
98000950,2014-12-10,1060000.0,4,1370.969571,High
3630200960,2014-08-26,1060000.0,4,927.079037,High
1437580600,2015-03-31,1060000.0,5,736.163372,High
191100140,2015-03-16,1060000.0,4,943.89448,High
2856102105,2014-06-10,1059500.0,5,355.353975,High
98000870,2014-10-01,1059000.0,4,1511.624713,High
3585900460,2015-05-01,1058800.0,6,1858.06,High
1561600095,2014-05-14,1058000.0,4,1034.660711,High
472000895,2014-09-22,1057000.0,4,464.515,High
8835770330,2014-08-19,1057000.0,2,17115.612593,High
3407700047,2014-10-29,1055000.0,3,17637.820356,High
7768800160,2014-08-27,1054710.0,4,602.104343,High
1070000390,2014-07-02,1054690.0,4,369.661037,High
8650700090,2014-08-13,1052500.0,4,1192.87452,High
3325069064,2015-03-26,1052000.0,3,4127.773193,High
9275700005,2015-04-27,1052000.0,3,565.965076,High
3625059109,2014-05-08,1051000.0,4,3156.472328,High
3630200780,2014-05-22,1051000.0,4,508.551022,High
2025049161,2014-05-06,1050000.0,3,183.01891,High
6742700210,2014-11-19,1050000.0,3,418.0635,High
1250203335,2014-05-27,1050000.0,4,668.9016,High
2485000076,2015-01-22,1050000.0,4,797.10774,High
269000240,2014-10-30,1050000.0,5,713.49504,High
7732650120,2014-07-28,1050000.0,4,924.291947,High
8722100810,2014-07-08,1050000.0,4,318.935999,High
7632400400,2015-03-20,1050000.0,3,2785.417746,High
7172200125,2014-08-27,1050000.0,3,475.570457,High
3303980090,2015-03-06,1050000.0,4,1026.949762,High
5451300105,2014-07-20,1050000.0,3,1121.896628,High
2391601195,2015-04-30,1050000.0,4,534.19225,High
5536100010,2015-02-04,1050000.0,4,903.853287,High
7935000450,2014-09-19,1050000.0,3,1395.588866,High
2804600005,2014-12-19,1050000.0,3,378.765531,High
1762600260,2014-05-22,1050000.0,4,3253.555963,High
7203230010,2014-10-15,1050000.0,4,773.974893,High
4122500095,2015-04-13,1050000.0,5,1730.318375,High
5332200515,2015-02-09,1050000.0,3,512.081336,High
524069020,2015-04-22,1050000.0,4,5017.969739,High
98000960,2014-05-13,1050000.0,4,1544.512375,High
3303960250,2015-05-07,1050000.0,4,1076.559964,High
2224069109,2015-04-27,1050000.0,4,2324.43306,High
5701700011,2014-05-23,1050000.0,3,3973.368407,High
2025069037,2015-02-10,1050000.0,4,4462.781411,High
1245002281,2014-05-12,1050000.0,4,1021.933,High
3394100230,2014-05-22,1050000.0,4,1169.64877,High
1370802455,2014-08-13,1050000.0,4,427.911218,High
7855000325,2015-02-20,1050000.0,4,999.357571,High
8562720390,2014-08-25,1050000.0,4,809.092227,High
223039330,2015-04-07,1050000.0,3,473.15497899999997,High
6154500070,2014-06-26,1050000.0,4,727.616296,High
635000009,2014-11-12,1050000.0,2,222.03817,High
293760050,2014-06-27,1050000.0,4,1285.127199,High
8924100308,2015-02-03,1050000.0,4,555.002522,High
5460600110,2015-04-23,1050000.0,6,1183.677123,High
7203230040,2014-10-27,1049990.0,5,890.753964,High
2523069192,2014-07-08,1049000.0,4,11776.291377,High
8722100825,2015-04-29,1049000.0,3,311.875371,High
486000597,2014-08-11,1047500.0,3,650.785515,High
5015000346,2014-11-04,1047000.0,4,371.612,High
5316100255,2014-09-04,1046250.0,2,334.4508,High
2397101200,2014-12-21,1045000.0,4,334.4508,High
6861700156,2014-10-27,1045000.0,4,371.612,High
2426059124,2014-12-16,1045000.0,4,4411.03444,High
5015001045,2014-08-26,1045000.0,4,371.612,High
4083304535,2014-11-14,1045000.0,4,423.63768,High
8925100390,2015-04-06,1042500.0,3,870.965625,High
2125059163,2014-07-03,1042030.0,4,4046.85468,High
8835800010,2014-12-23,1042000.0,4,25105.735108,High
2937300550,2014-10-29,1040890.0,5,671.874496,High
293760150,2014-10-17,1040000.0,4,788.74647,High
1525059190,2014-09-12,1040000.0,5,4653.882882,High
3758900259,2014-05-07,1040000.0,4,779.549073,High
5700001640,2014-05-08,1039000.0,4,464.515,High
3935900005,2015-05-01,1039000.0,4,1053.798729,High
7701450110,2014-08-15,1038000.0,4,1011.992379,High
2025059150,2014-07-02,1038000.0,4,1235.238288,High
5608000700,2014-09-18,1038000.0,3,986.165345,High
31200020,2015-03-19,1038000.0,5,827.208312,High
7237500530,2014-07-09,1037000.0,4,990.3459799999999,High
2726059144,2015-04-10,1037000.0,5,947.053182,High
7203220260,2014-07-16,1035480.0,5,617.061726,High
1070000110,2014-12-18,1035290.0,4,551.100596,High
1238501188,2014-08-08,1035000.0,4,848.297293,High
7631800025,2014-06-06,1035000.0,4,1044.22972,High
1762600190,2014-12-29,1035000.0,4,4413.078306,High
4054510310,2014-12-01,1035000.0,4,4822.408924,High
1245500690,2014-06-02,1035000.0,3,534.19225,High
686800080,2014-06-12,1034500.0,4,1008.740774,High
8895800090,2014-05-12,1033890.0,4,481.887861,High
3179100220,2015-04-27,1031000.0,4,623.193324,High
1241500351,2014-09-29,1031000.0,3,3320.446123,High
3776300010,2015-02-24,1030000.0,4,520.907121,High
7856410030,2014-05-05,1030000.0,5,1571.91876,High
644200065,2015-03-06,1030000.0,4,1040.5136,High
9551201660,2014-06-13,1030000.0,4,445.9344,High
6738700225,2014-09-12,1030000.0,4,371.612,High
7855400630,2014-09-22,1030000.0,5,761.8046,High
2024069128,2014-11-10,1030000.0,3,911.935848,High
3760500407,2014-05-21,1030000.0,3,1216.564785,High
4139430340,2014-10-15,1029900.0,3,1243.413752,High
6061500130,2014-07-14,1029280.0,4,1732.176435,High
3303980500,2014-09-05,1029000.0,4,1040.5136,High
7151700360,2014-12-11,1028950.0,5,279.730933,High
3271300345,2015-03-23,1028000.0,3,538.8374,High
2600140070,2015-04-09,1027500.0,4,947.796406,High
2344300180,2014-06-19,1027000.0,3,975.4815,High
2175100270,2014-06-04,1025000.0,3,743.224,High
1337801060,2015-03-05,1025000.0,3,445.9344,High
323059327,2014-07-03,1025000.0,4,1008.92658,High
3625710080,2014-06-26,1025000.0,4,1844.12455,High
1930301325,2015-04-23,1025000.0,3,371.612,High
98001000,2014-10-07,1025000.0,5,1532.8995,High
1762600320,2014-06-10,1025000.0,5,2605.00012,High
825059349,2014-07-01,1020000.0,4,789.768403,High
1860600290,2014-06-27,1020000.0,3,445.9344,High
7525530100,2014-09-08,1020000.0,5,1657.482423,High
4217400680,2014-10-06,1020000.0,4,445.9344,High
3693900885,2014-12-02,1020000.0,6,464.515,High
1240700170,2014-06-09,1017100.0,4,1792.09887,High
7796100050,2014-07-30,1017000.0,4,3812.832023,High
9808630260,2015-03-18,1017000.0,3,205.873048,High
8562900240,2014-11-14,1015000.0,3,1053.52002,High
1024039049,2014-05-12,1015000.0,3,3207.661881,High
2207500695,2015-03-04,1015000.0,4,442.21828,High
9275702405,2015-01-14,1015000.0,3,789.861306,High
1370802600,2014-07-03,1015000.0,3,371.612,High
1370802335,2014-07-28,1015000.0,3,522.9509869999999,High
2526069092,2014-08-08,1015000.0,4,19244.020323,High
5332200530,2015-04-24,1015000.0,5,371.612,High
1257201130,2014-10-01,1015000.0,4,426.42477,High
4389201021,2014-07-01,1014250.0,3,1194.268065,High
2025059204,2014-07-30,1013050.0,4,1178.753264,High
2600140370,2014-07-03,1012000.0,4,1510.881489,High
6905200215,2015-03-31,1011000.0,3,416.20544,High
7010700308,2014-11-12,1010800.0,4,371.612,High
1962200435,2014-11-10,1010000.0,4,501.6762,High
7011201325,2014-10-28,1010000.0,4,501.6762,High
2944000170,2014-06-11,1010000.0,4,2714.997272,High
1563102965,2014-08-11,1010000.0,4,464.515,High
3885804225,2014-06-24,1010000.0,2,840.957956,High
7852160310,2014-08-14,1010000.0,4,1475.020931,High
9301300215,2014-06-17,1010000.0,3,178.652469,High
2880100160,2014-11-19,1010000.0,4,348.572056,High
7977201240,2015-03-11,1010000.0,4,379.04424,High
7605800090,2015-01-08,1010000.0,3,539.301915,High
5016002240,2014-10-08,1010000.0,3,696.7725,High
1245500730,2014-12-08,1010000.0,5,1015.42979,High
1525059112,2014-10-18,1008000.0,3,3840.517117,High
1257202430,2014-06-17,1008000.0,4,284.28318,High
7936000429,2015-03-26,1007500.0,4,668.9016,High
723000150,2015-04-08,1005000.0,3,464.515,High
3425069083,2014-06-25,1005000.0,4,26385.473933,High
4139910170,2014-12-16,1005000.0,5,3307.3468,High
5191100180,2014-11-06,1005000.0,5,286.14124,High
2125059112,2015-03-26,1003000.0,5,4653.882882,High
1337800220,2014-09-08,1003000.0,4,334.4508,High
1257200115,2014-05-21,1003000.0,4,568.56636,High
6815100085,2014-12-24,1001000.0,4,743.224,High
